Time(h),Cell volume(nL),Cell counts
3.483,-0.03483,28231.75916636841
3.484,-0.03484,40468.376209608774
3.485,-0.03485,34243.22857035287
3.486,-0.03486,36982.76515425017
3.487,-0.034870000000000005,35258.45464790625
3.488,-0.03488,38742.88848966071
3.489,-0.03489,40688.31855210284
3.49,-0.0349,29960.92674313914
3.491,-0.034910000000000004,34241.02212036655
3.492,-0.03492,38481.961533352354
3.493,-0.03493,39303.30570839555
3.494,-0.034940000000000006,39213.5118516416
3.495,-0.03495,32454.19382070488
3.496,-0.03496,35844.827505735535
3.497,-0.03497,35970.3657049967
3.498,-0.034980000000000004,33906.0801729019
3.499,-0.03499,35203.640771310456
